label;text
pos;Kind of excited. On my way to my last class right now and then going to the @Apple store so buy #MacOSC Snow Leopard and Lion :-)
pos;Kind of excited. On my way to my last class right now and then going to the @Apple store so buy #MacOSC Snow Leopard and Lion :-)
pos;Kind of excited. On my way to my last class right now and then going to the @Apple store so buy #MacOSC Snow Leopard and Lion :-)
neu;#Google weiterhin auf der Erfolgsspur http://t.co/lf3RkTcJ
irr;#Google weiterhin auf der Erfolgsspur http://t.co/lf3RkTcJ
irr;#Google weiterhin auf der Erfolgsspur http://t.co/lf3RkTcJ
irr;#Google weiterhin auf der Erfolgsspur http://t.co/lf3RkTcJ
neu;Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again any time I click the ball it acts like a left click. @Apple
neu;Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again any time I click the ball it acts like a left click. @Apple
neg;Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again any time I click the ball it acts like a left click. @Apple
neu;Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again any time I click the ball it acts like a left click. @Apple
irr;Empire Avenue. The Social Stock Market. What Is Your Online Activity Worth? http://t.co/AKlnmKAi #twitter #facebook #Google+ #socialmedia
neu;Empire Avenue. The Social Stock Market. What Is Your Online Activity Worth? http://t.co/AKlnmKAi #twitter #facebook #Google+ #socialmedia
neu;Empire Avenue. The Social Stock Market. What Is Your Online Activity Worth? http://t.co/AKlnmKAi #twitter #facebook #Google+ #socialmedia
neu;Empire Avenue. The Social Stock Market. What Is Your Online Activity Worth? http://t.co/AKlnmKAi #twitter #facebook #Google+ #socialmedia
neg;hmm it seems i should have checked the identity of @apple first…
neu;hmm it seems i should have checked the identity of @apple first…
neg;hmm it seems i should have checked the identity of @apple first…
neg;hmm it seems i should have checked the identity of @apple first…
neu;NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad
pos;NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad
neu;NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad
neu;NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad
neg;@Peedro_Guiih gato intenda a nat é a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no #google
irr;@Peedro_Guiih gato intenda a nat é a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no #google
irr;@Peedro_Guiih gato intenda a nat é a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no #google
irr;@Peedro_Guiih gato intenda a nat é a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no #google
irr;Доступна официальная Google-страница Galaxy Nexus http://t.co/99TAk4lC #nexus #google #galaxy
irr;Доступна официальная Google-страница Galaxy Nexus http://t.co/99TAk4lC #nexus #google #galaxy
irr;Доступна официальная Google-страница Galaxy Nexus http://t.co/99TAk4lC #nexus #google #galaxy
irr;Доступна официальная Google-страница Galaxy Nexus http://t.co/99TAk4lC #nexus #google #galaxy
neu;Pas mieux \o/ RT @g123k: #kikitoutdur devant ICS #google #nexusprime
pos;Pas mieux \o/ RT @g123k: #kikitoutdur devant ICS #google #nexusprime
pos;Pas mieux \o/ RT @g123k: #kikitoutdur devant ICS #google #nexusprime
irr;Pas mieux \o/ RT @g123k: #kikitoutdur devant ICS #google #nexusprime
irr;Steve Ballmer (CEO #Microsoft) heeft flink uitgehaald naar besturingssysteem #Android van #Google. Het zou te ingewikkeld en te vrij zijn
irr;Steve Ballmer (CEO #Microsoft) heeft flink uitgehaald naar besturingssysteem #Android van #Google. Het zou te ingewikkeld en te vrij zijn
irr;Steve Ballmer (CEO #Microsoft) heeft flink uitgehaald naar besturingssysteem #Android van #Google. Het zou te ingewikkeld en te vrij zijn
irr;Steve Ballmer (CEO #Microsoft) heeft flink uitgehaald naar besturingssysteem #Android van #Google. Het zou te ingewikkeld en te vrij zijn
neg;#twitter is trippin
neg;#twitter is trippin
neg;#twitter is trippin
neg;#twitter is trippin
neg;@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing accessing mail... is this a good premise for #iCloud? @Apple ...
neg;@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing accessing mail... is this a good premise for #iCloud? @Apple ...
neg;@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing accessing mail... is this a good premise for #iCloud? @Apple ...
neg;@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing accessing mail... is this a good premise for #iCloud? @Apple ...
irr;#grantthornton geeft gouden tips #verkoop #onderneming. Ook workshops #philips #nobel #rabobank #microsoft #port4growth http://t.co/sfciksak
irr;#grantthornton geeft gouden tips #verkoop #onderneming. Ook workshops #philips #nobel #rabobank #microsoft #port4growth http://t.co/sfciksak
irr;#grantthornton geeft gouden tips #verkoop #onderneming. Ook workshops #philips #nobel #rabobank #microsoft #port4growth http://t.co/sfciksak
irr;#grantthornton geeft gouden tips #verkoop #onderneming. Ook workshops #philips #nobel #rabobank #microsoft #port4growth http://t.co/sfciksak
pos;@flambypaymie ok lang haha. ganun pa din naman e kamustahan lang saka kausap dito sa #Twitter :))
irr;@flambypaymie ok lang haha. ganun pa din naman e kamustahan lang saka kausap dito sa #Twitter :))
irr;@flambypaymie ok lang haha. ganun pa din naman e kamustahan lang saka kausap dito sa #Twitter :))
irr;@flambypaymie ok lang haha. ganun pa din naman e kamustahan lang saka kausap dito sa #Twitter :))
pos;Nexus Prime looks NICE. #google #android
neu;Nexus Prime looks NICE. #google #android
pos;Nexus Prime looks NICE. #google #android
pos;Nexus Prime looks NICE. #google #android
pos;Gentle Ballmer meekly suggests the competition is doomed - #Microsoft is winning winning winning!: http://t.co/7ntP5MS1 via @thetecheye
pos;Gentle Ballmer meekly suggests the competition is doomed - #Microsoft is winning winning winning!: http://t.co/7ntP5MS1 via @thetecheye
pos;Gentle Ballmer meekly suggests the competition is doomed - #Microsoft is winning winning winning!: http://t.co/7ntP5MS1 via @thetecheye
pos;Gentle Ballmer meekly suggests the competition is doomed - #Microsoft is winning winning winning!: http://t.co/7ntP5MS1 via @thetecheye
neg;Back to the Future 2 where @Apple didn't even have IPhone
neu;Back to the Future 2 where @Apple didn't even have IPhone
neu;Back to the Future 2 where @Apple didn't even have IPhone
neu;Back to the Future 2 where @Apple didn't even have IPhone
neu;#Microsoft Pushing out #Mango to more Windows Phones http://t.co/xPIaZ8Xp #wp7 #orange #samsung #lg #optimus7 #htc #dell #msft
neu;#Microsoft Pushing out #Mango to more Windows Phones http://t.co/xPIaZ8Xp #wp7 #orange #samsung #lg #optimus7 #htc #dell #msft
neu;#Microsoft Pushing out #Mango to more Windows Phones http://t.co/xPIaZ8Xp #wp7 #orange #samsung #lg #optimus7 #htc #dell #msft
neu;#Microsoft Pushing out #Mango to more Windows Phones http://t.co/xPIaZ8Xp #wp7 #orange #samsung #lg #optimus7 #htc #dell #msft
neu;Article discussing how the four great tech companies will compete in the marketplace: http://t.co/YFWF9iye #Apple #Google #Facebook #Amazon
neu;Article discussing how the four great tech companies will compete in the marketplace: http://t.co/YFWF9iye #Apple #Google #Facebook #Amazon
neu;Article discussing how the four great tech companies will compete in the marketplace: http://t.co/YFWF9iye #Apple #Google #Facebook #Amazon
neu;Article discussing how the four great tech companies will compete in the marketplace: http://t.co/YFWF9iye #Apple #Google #Facebook #Amazon
pos;OmniTouch from #Microsoft makes every surface a #Touchscreen | #gadgets http://t.co/sSUrPnve
neu;OmniTouch from #Microsoft makes every surface a #Touchscreen | #gadgets http://t.co/sSUrPnve
neu;OmniTouch from #Microsoft makes every surface a #Touchscreen | #gadgets http://t.co/sSUrPnve
neu;OmniTouch from #Microsoft makes every surface a #Touchscreen | #gadgets http://t.co/sSUrPnve
neg;Me identifico mas con #TWITTER q con #FACE xq aqui puedo expresar todo lo q siento x #JUSTIN sin temor a ser criticada!!
irr;Me identifico mas con #TWITTER q con #FACE xq aqui puedo expresar todo lo q siento x #JUSTIN sin temor a ser criticada!!
irr;Me identifico mas con #TWITTER q con #FACE xq aqui puedo expresar todo lo q siento x #JUSTIN sin temor a ser criticada!!
irr;Me identifico mas con #TWITTER q con #FACE xq aqui puedo expresar todo lo q siento x #JUSTIN sin temor a ser criticada!!
neu;"OH: Sales guy @BestBuy: """"I'm not selling or using any @apple products during my mourning period over Job's passing."""" hmmm.."
neg;"OH: Sales guy @BestBuy: """"I'm not selling or using any @apple products during my mourning period over Job's passing."""" hmmm.."
neu;"OH: Sales guy @BestBuy: """"I'm not selling or using any @apple products during my mourning period over Job's passing."""" hmmm.."
neu;"OH: Sales guy @BestBuy: """"I'm not selling or using any @apple products during my mourning period over Job's passing."""" hmmm.."
irr;Mit einfachen Mittel gegen #Facebook & #Google+ so die Strategie von Costolo CEO von #Twitter http://t.co/C1f5dAnO #SocialMedia
irr;Mit einfachen Mittel gegen #Facebook & #Google+ so die Strategie von Costolo CEO von #Twitter http://t.co/C1f5dAnO #SocialMedia
irr;Mit einfachen Mittel gegen #Facebook & #Google+ so die Strategie von Costolo CEO von #Twitter http://t.co/C1f5dAnO #SocialMedia
irr;Mit einfachen Mittel gegen #Facebook & #Google+ so die Strategie von Costolo CEO von #Twitter http://t.co/C1f5dAnO #SocialMedia
neu;The Perks of Working at #Google #Facebook #Twitter and More [INFOGRAPHIC] http://t.co/YT87krbP #sm #socialmedia... http://t.co/1yCwl874
pos;The Perks of Working at #Google #Facebook #Twitter and More [INFOGRAPHIC] http://t.co/YT87krbP #sm #socialmedia... http://t.co/1yCwl874
neu;The Perks of Working at #Google #Facebook #Twitter and More [INFOGRAPHIC] http://t.co/YT87krbP #sm #socialmedia... http://t.co/1yCwl874
neu;The Perks of Working at #Google #Facebook #Twitter and More [INFOGRAPHIC] http://t.co/YT87krbP #sm #socialmedia... http://t.co/1yCwl874
neg;Youtube video views are still not updating properly. #google #youtube #fail
neg;Youtube video views are still not updating properly. #google #youtube #fail
neg;Youtube video views are still not updating properly. #google #youtube #fail
neg;Youtube video views are still not updating properly. #google #youtube #fail
irr;deus ajuda quem no #twitter madruga haha'
irr;deus ajuda quem no #twitter madruga haha'
irr;deus ajuda quem no #twitter madruga haha'
irr;deus ajuda quem no #twitter madruga haha'
neg;#Google People app...the next revolution in stalking.
pos;#Google People app...the next revolution in stalking.
neg;#Google People app...the next revolution in stalking.
neg;#Google People app...the next revolution in stalking.
neu;im tired gonna get to bed peace out #twitter
neu;im tired gonna get to bed peace out #twitter
neu;im tired gonna get to bed peace out #twitter
neu;im tired gonna get to bed peace out #twitter
pos;Loving the new iPod update @apple
pos;Loving the new iPod update @apple
pos;Loving the new iPod update @apple
pos;Loving the new iPod update @apple
neu;Apple shares hit new all-time intraday high: http://t.co/uY35rrRU #win @Apple
pos;Apple shares hit new all-time intraday high: http://t.co/uY35rrRU #win @Apple
neu;Apple shares hit new all-time intraday high: http://t.co/uY35rrRU #win @Apple
neu;Apple shares hit new all-time intraday high: http://t.co/uY35rrRU #win @Apple
irr;[News] Touchscreen auf allen Oberflächen... http://t.co/gpT4pTr0 #touchscreen #microsoft #omnitouch
irr;[News] Touchscreen auf allen Oberflächen... http://t.co/gpT4pTr0 #touchscreen #microsoft #omnitouch
irr;[News] Touchscreen auf allen Oberflächen... http://t.co/gpT4pTr0 #touchscreen #microsoft #omnitouch
irr;[News] Touchscreen auf allen Oberflächen... http://t.co/gpT4pTr0 #touchscreen #microsoft #omnitouch
pos;one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ
pos;one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ
pos;one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ
pos;one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ
neu;#Google confirms that the Nexus S will actually get the ice cream sandwich update.
pos;#Google confirms that the Nexus S will actually get the ice cream sandwich update.
neu;#Google confirms that the Nexus S will actually get the ice cream sandwich update.
neu;#Google confirms that the Nexus S will actually get the ice cream sandwich update.
neu;@FATBOYFRESH87 Hey brotha I forgot you had a #twitter
neu;@FATBOYFRESH87 Hey brotha I forgot you had a #twitter
neu;@FATBOYFRESH87 Hey brotha I forgot you had a #twitter
neu;@FATBOYFRESH87 Hey brotha I forgot you had a #twitter
neu;even if I skip the newspaper I don't worry coz I get all news updates at #Twitter. :)
pos;even if I skip the newspaper I don't worry coz I get all news updates at #Twitter. :)
neu;even if I skip the newspaper I don't worry coz I get all news updates at #Twitter. :)
neu;even if I skip the newspaper I don't worry coz I get all news updates at #Twitter. :)
irr;#google Google anuncia Galaxy Nexus com Android 4.0 http://t.co/WplTBVS3 http://t.co/WsfevVd4
irr;#google Google anuncia Galaxy Nexus com Android 4.0 http://t.co/WplTBVS3 http://t.co/WsfevVd4
irr;#google Google anuncia Galaxy Nexus com Android 4.0 http://t.co/WplTBVS3 http://t.co/WsfevVd4
irr;#google Google anuncia Galaxy Nexus com Android 4.0 http://t.co/WplTBVS3 http://t.co/WsfevVd4
irr;Поиск от #Google станет еще безопаснее http://t.co/Hmo2qDKO
irr;Поиск от #Google станет еще безопаснее http://t.co/Hmo2qDKO
irr;Поиск от #Google станет еще безопаснее http://t.co/Hmo2qDKO
irr;Поиск от #Google станет еще безопаснее http://t.co/Hmo2qDKO
irr;RT @edwin_ubaque: Hola @marthaubaque bienvenia a #twitter
irr;RT @edwin_ubaque: Hola @marthaubaque bienvenia a #twitter
irr;RT @edwin_ubaque: Hola @marthaubaque bienvenia a #twitter
irr;RT @edwin_ubaque: Hola @marthaubaque bienvenia a #twitter
neg;Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!
neg;Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!
